Column1;col1;col2
2963;u+0001f91fu+0001f3fd;\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbd
2964;u+0001f91f;\xf0\x9f\xa4\x9f
2965;u+0001f91fu+0001f3fe;\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbe
2966;u+0001f91f;\xf0\x9f\xa4\x9f
2967;u+0001f91fu+0001f3ff;\xf0\x9f\xa4\x9f\xf0\x9f\x8f\xbf
2968;u+0001f926;\xf0\x9f\xa4\xa6
2969;u+0001f926u+0001f3fb;\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb
2970;u+0001f926;\xf0\x9f\xa4\xa6
2971;u+0001f926u+0001f3fc;\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc
2972;u+0001f926;\xf0\x9f\xa4\xa6
2973;u+0001f926u+0001f3fd;\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbd
2974;u+0001f926;\xf0\x9f\xa4\xa6
2975;u+0001f926u+0001f3fe;\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe
2976;u+0001f926;\xf0\x9f\xa4\xa6
2977;u+0001f926u+0001f3ff;\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbf
2978;u+0001f930;\xf0\x9f\xa4\xb0
2979;u+0001f930u+0001f3fb;\xf0\x9f\xa4\xb0\xf0\x9f\x8f\xbb
2980;u+0001f930;\xf0\x9f\xa4\xb0
2981;u+0001f930u+0001f3fc;\xf0\x9f\xa4\xb0\xf0\x9f\x8f\xbc
2982;u+0001f930;\xf0\x9f\xa4\xb0
2983;u+0001f930u+0001f3fd;\xf0\x9f\xa4\xb0\xf0\x9f\x8f\xbd
2984;u+0001f930;\xf0\x9f\xa4\xb0
2985;u+0001f930u+0001f3fe;\xf0\x9f\xa4\xb0\xf0\x9f\x8f\xbe
2986;u+0001f930;\xf0\x9f\xa4\xb0
2987;u+0001f930u+0001f3ff;\xf0\x9f\xa4\xb0\xf0\x9f\x8f\xbf
2988;u+0001f931;\xf0\x9f\xa4\xb1
2989;u+0001f931u+0001f3fb;\xf0\x9f\xa4\xb1\xf0\x9f\x8f\xbb
2990;u+0001f931;\xf0\x9f\xa4\xb1
2991;u+0001f931u+0001f3fc;\xf0\x9f\xa4\xb1\xf0\x9f\x8f\xbc
2992;u+0001f931;\xf0\x9f\xa4\xb1
2993;u+0001f931u+0001f3fd;\xf0\x9f\xa4\xb1\xf0\x9f\x8f\xbd
2994;u+0001f931;\xf0\x9f\xa4\xb1
2995;u+0001f931u+0001f3fe;\xf0\x9f\xa4\xb1\xf0\x9f\x8f\xbe
2996;u+0001f931;\xf0\x9f\xa4\xb1
2997;u+0001f931u+0001f3ff;\xf0\x9f\xa4\xb1\xf0\x9f\x8f\xbf
2998;u+0001f932;\xf0\x9f\xa4\xb2
2999;u+0001f932u+0001f3fb;\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb
3000;u+0001f932;\xf0\x9f\xa4\xb2
3001;u+0001f932u+0001f3fc;\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbc
3002;u+0001f932;\xf0\x9f\xa4\xb2
3003;u+0001f932u+0001f3fd;\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbd
3004;u+0001f932;\xf0\x9f\xa4\xb2
3005;u+0001f932u+0001f3fe;\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbe
3006;u+0001f932;\xf0\x9f\xa4\xb2
3007;u+0001f932u+0001f3ff;\xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbf
3008;u+0001f933;\xf0\x9f\xa4\xb3
3009;u+0001f933u+0001f3fb;\xf0\x9f\xa4\xb3\xf0\x9f\x8f\xbb
3010;u+0001f933;\xf0\x9f\xa4\xb3
3011;u+0001f933u+0001f3fc;\xf0\x9f\xa4\xb3\xf0\x9f\x8f\xbc
3012;u+0001f933;\xf0\x9f\xa4\xb3
3013;u+0001f933u+0001f3fd;\xf0\x9f\xa4\xb3\xf0\x9f\x8f\xbd
3014;u+0001f933;\xf0\x9f\xa4\xb3
3015;u+0001f933u+0001f3fe;\xf0\x9f\xa4\xb3\xf0\x9f\x8f\xbe
3016;u+0001f933;\xf0\x9f\xa4\xb3
3017;u+0001f933u+0001f3ff;\xf0\x9f\xa4\xb3\xf0\x9f\x8f\xbf
3018;u+0001f934;\xf0\x9f\xa4\xb4
3019;u+0001f934u+0001f3fb;\xf0\x9f\xa4\xb4\xf0\x9f\x8f\xbb
3020;u+0001f934;\xf0\x9f\xa4\xb4
3021;u+0001f934u+0001f3fc;\xf0\x9f\xa4\xb4\xf0\x9f\x8f\xbc
3022;u+0001f934;\xf0\x9f\xa4\xb4
3023;u+0001f934u+0001f3fd;\xf0\x9f\xa4\xb4\xf0\x9f\x8f\xbd
3024;u+0001f934;\xf0\x9f\xa4\xb4
3025;u+0001f934u+0001f3fe;\xf0\x9f\xa4\xb4\xf0\x9f\x8f\xbe
3026;u+0001f934;\xf0\x9f\xa4\xb4
3027;u+0001f934u+0001f3ff;\xf0\x9f\xa4\xb4\xf0\x9f\x8f\xbf
3028;u+0001f935;\xf0\x9f\xa4\xb5
3029;u+0001f935u+0001f3fb;\xf0\x9f\xa4\xb5\xf0\x9f\x8f\xbb
3030;u+0001f935;\xf0\x9f\xa4\xb5
3031;u+0001f935u+0001f3fc;\xf0\x9f\xa4\xb5\xf0\x9f\x8f\xbc
3032;u+0001f935;\xf0\x9f\xa4\xb5
3033;u+0001f935u+0001f3fd;\xf0\x9f\xa4\xb5\xf0\x9f\x8f\xbd
3034;u+0001f935;\xf0\x9f\xa4\xb5
3035;u+0001f935u+0001f3fe;\xf0\x9f\xa4\xb5\xf0\x9f\x8f\xbe
3036;u+0001f935;\xf0\x9f\xa4\xb5
3037;u+0001f935u+0001f3ff;\xf0\x9f\xa4\xb5\xf0\x9f\x8f\xbf
3038;u+0001f936;\xf0\x9f\xa4\xb6
3039;u+0001f936u+0001f3fb;\xf0\x9f\xa4\xb6\xf0\x9f\x8f\xbb
3040;u+0001f936;\xf0\x9f\xa4\xb6
3041;u+0001f936u+0001f3fc;\xf0\x9f\xa4\xb6\xf0\x9f\x8f\xbc
3042;u+0001f936;\xf0\x9f\xa4\xb6
3043;u+0001f936u+0001f3fd;\xf0\x9f\xa4\xb6\xf0\x9f\x8f\xbd
3044;u+0001f936;\xf0\x9f\xa4\xb6
3045;u+0001f936u+0001f3fe;\xf0\x9f\xa4\xb6\xf0\x9f\x8f\xbe
3046;u+0001f936;\xf0\x9f\xa4\xb6
3047;u+0001f936u+0001f3ff;\xf0\x9f\xa4\xb6\xf0\x9f\x8f\xbf
3048;u+0001f937;\xf0\x9f\xa4\xb7
3049;u+0001f937u+0001f3fb;\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb
3050;u+0001f937;\xf0\x9f\xa4\xb7
3051;u+0001f937u+0001f3fc;\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc
3052;u+0001f937;\xf0\x9f\xa4\xb7
3053;u+0001f937u+0001f3fd;\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd
3054;u+0001f937;\xf0\x9f\xa4\xb7
3055;u+0001f937u+0001f3fe;\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe
3056;u+0001f937;\xf0\x9f\xa4\xb7
3057;u+0001f937u+0001f3ff;\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbf
3058;u+0001f938;\xf0\x9f\xa4\xb8
3059;u+0001f938u+0001f3fb;\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbb
3060;u+0001f938;\xf0\x9f\xa4\xb8
3061;u+0001f938u+0001f3fc;\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbc
3062;u+0001f938;\xf0\x9f\xa4\xb8
3063;u+0001f938u+0001f3fd;\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbd
3064;u+0001f938;\xf0\x9f\xa4\xb8
3065;u+0001f938u+0001f3fe;\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbe
3066;u+0001f938;\xf0\x9f\xa4\xb8
3067;u+0001f938u+0001f3ff;\xf0\x9f\xa4\xb8\xf0\x9f\x8f\xbf
3068;u+0001f939;\xf0\x9f\xa4\xb9
3069;u+0001f939u+0001f3fb;\xf0\x9f\xa4\xb9\xf0\x9f\x8f\xbb
3070;u+0001f939;\xf0\x9f\xa4\xb9
3071;u+0001f939u+0001f3fc;\xf0\x9f\xa4\xb9\xf0\x9f\x8f\xbc
3072;u+0001f939;\xf0\x9f\xa4\xb9
3073;u+0001f939u+0001f3fd;\xf0\x9f\xa4\xb9\xf0\x9f\x8f\xbd
3074;u+0001f939;\xf0\x9f\xa4\xb9
3075;u+0001f939u+0001f3fe;\xf0\x9f\xa4\xb9\xf0\x9f\x8f\xbe
3076;u+0001f939;\xf0\x9f\xa4\xb9
3077;u+0001f939u+0001f3ff;\xf0\x9f\xa4\xb9\xf0\x9f\x8f\xbf
3078;u+0001f93d;\xf0\x9f\xa4\xbd
3079;u+0001f93du+0001f3fb;\xf0\x9f\xa4\xbd\xf0\x9f\x8f\xbb
3080;u+0001f93d;\xf0\x9f\xa4\xbd
3081;u+0001f93du+0001f3fc;\xf0\x9f\xa4\xbd\xf0\x9f\x8f\xbc
3082;u+0001f93d;\xf0\x9f\xa4\xbd
3083;u+0001f93du+0001f3fd;\xf0\x9f\xa4\xbd\xf0\x9f\x8f\xbd
3084;u+0001f93d;\xf0\x9f\xa4\xbd
3085;u+0001f93du+0001f3fe;\xf0\x9f\xa4\xbd\xf0\x9f\x8f\xbe
3086;u+0001f93d;\xf0\x9f\xa4\xbd
3087;u+0001f93du+0001f3ff;\xf0\x9f\xa4\xbd\xf0\x9f\x8f\xbf
3088;u+0001f93e;\xf0\x9f\xa4\xbe
3089;u+0001f93eu+0001f3fb;\xf0\x9f\xa4\xbe\xf0\x9f\x8f\xbb
3090;u+0001f93e;\xf0\x9f\xa4\xbe
3091;u+0001f93eu+0001f3fc;\xf0\x9f\xa4\xbe\xf0\x9f\x8f\xbc
3092;u+0001f93e;\xf0\x9f\xa4\xbe
3093;u+0001f93eu+0001f3fd;\xf0\x9f\xa4\xbe\xf0\x9f\x8f\xbd
3094;u+0001f93e;\xf0\x9f\xa4\xbe
3095;u+0001f93eu+0001f3fe;\xf0\x9f\xa4\xbe\xf0\x9f\x8f\xbe
3096;u+0001f93e;\xf0\x9f\xa4\xbe
3097;u+0001f93eu+0001f3ff;\xf0\x9f\xa4\xbe\xf0\x9f\x8f\xbf
3098;u+0001f977;\xf0\x9f\xa5\xb7
3099;u+0001f977u+0001f3fb;\xf0\x9f\xa5\xb7\xf0\x9f\x8f\xbb
3100;u+0001f977;\xf0\x9f\xa5\xb7
3101;u+0001f977u+0001f3fc;\xf0\x9f\xa5\xb7\xf0\x9f\x8f\xbc
3102;u+0001f977;\xf0\x9f\xa5\xb7
3103;u+0001f977u+0001f3fd;\xf0\x9f\xa5\xb7\xf0\x9f\x8f\xbd
3104;u+0001f977;\xf0\x9f\xa5\xb7
3105;u+0001f977u+0001f3fe;\xf0\x9f\xa5\xb7\xf0\x9f\x8f\xbe
3106;u+0001f977;\xf0\x9f\xa5\xb7
3107;u+0001f977u+0001f3ff;\xf0\x9f\xa5\xb7\xf0\x9f\x8f\xbf
3108;u+0001f9b5;\xf0\x9f\xa6\xb5
3109;u+0001f9b5u+0001f3fb;\xf0\x9f\xa6\xb5\xf0\x9f\x8f\xbb
3110;u+0001f9b5;\xf0\x9f\xa6\xb5
3111;u+0001f9b5u+0001f3fc;\xf0\x9f\xa6\xb5\xf0\x9f\x8f\xbc
3112;u+0001f9b5;\xf0\x9f\xa6\xb5
3113;u+0001f9b5u+0001f3fd;\xf0\x9f\xa6\xb5\xf0\x9f\x8f\xbd
3114;u+0001f9b5;\xf0\x9f\xa6\xb5
3115;u+0001f9b5u+0001f3fe;\xf0\x9f\xa6\xb5\xf0\x9f\x8f\xbe
3116;u+0001f9b5;\xf0\x9f\xa6\xb5
3117;u+0001f9b5u+0001f3ff;\xf0\x9f\xa6\xb5\xf0\x9f\x8f\xbf
3118;u+0001f9b6;\xf0\x9f\xa6\xb6
3119;u+0001f9b6u+0001f3fb;\xf0\x9f\xa6\xb6\xf0\x9f\x8f\xbb
3120;u+0001f9b6;\xf0\x9f\xa6\xb6
3121;u+0001f9b6u+0001f3fc;\xf0\x9f\xa6\xb6\xf0\x9f\x8f\xbc
3122;u+0001f9b6;\xf0\x9f\xa6\xb6
3123;u+0001f9b6u+0001f3fd;\xf0\x9f\xa6\xb6\xf0\x9f\x8f\xbd
3124;u+0001f9b6;\xf0\x9f\xa6\xb6
3125;u+0001f9b6u+0001f3fe;\xf0\x9f\xa6\xb6\xf0\x9f\x8f\xbe
3126;u+0001f9b6;\xf0\x9f\xa6\xb6
3127;u+0001f9b6u+0001f3ff;\xf0\x9f\xa6\xb6\xf0\x9f\x8f\xbf
3128;u+0001f9b8;\xf0\x9f\xa6\xb8
3129;u+0001f9b8u+0001f3fb;\xf0\x9f\xa6\xb8\xf0\x9f\x8f\xbb
3130;u+0001f9b8;\xf0\x9f\xa6\xb8
3131;u+0001f9b8u+0001f3fc;\xf0\x9f\xa6\xb8\xf0\x9f\x8f\xbc
3132;u+0001f9b8;\xf0\x9f\xa6\xb8
3133;u+0001f9b8u+0001f3fd;\xf0\x9f\xa6\xb8\xf0\x9f\x8f\xbd
3134;u+0001f9b8;\xf0\x9f\xa6\xb8
3135;u+0001f9b8u+0001f3fe;\xf0\x9f\xa6\xb8\xf0\x9f\x8f\xbe
3136;u+0001f9b8;\xf0\x9f\xa6\xb8
3137;u+0001f9b8u+0001f3ff;\xf0\x9f\xa6\xb8\xf0\x9f\x8f\xbf
3138;u+0001f9b9;\xf0\x9f\xa6\xb9
3139;u+0001f9b9u+0001f3fb;\xf0\x9f\xa6\xb9\xf0\x9f\x8f\xbb
3140;u+0001f9b9;\xf0\x9f\xa6\xb9
3141;u+0001f9b9u+0001f3fc;\xf0\x9f\xa6\xb9\xf0\x9f\x8f\xbc
3142;u+0001f9b9;\xf0\x9f\xa6\xb9
3143;u+0001f9b9u+0001f3fd;\xf0\x9f\xa6\xb9\xf0\x9f\x8f\xbd
3144;u+0001f9b9;\xf0\x9f\xa6\xb9
3145;u+0001f9b9u+0001f3fe;\xf0\x9f\xa6\xb9\xf0\x9f\x8f\xbe
3146;u+0001f9b9;\xf0\x9f\xa6\xb9
3147;u+0001f9b9u+0001f3ff;\xf0\x9f\xa6\xb9\xf0\x9f\x8f\xbf
3148;u+0001f9bb;\xf0\x9f\xa6\xbb
3149;u+0001f9bbu+0001f3fb;\xf0\x9f\xa6\xbb\xf0\x9f\x8f\xbb
3150;u+0001f9bb;\xf0\x9f\xa6\xbb
3151;u+0001f9bbu+0001f3fc;\xf0\x9f\xa6\xbb\xf0\x9f\x8f\xbc
3152;u+0001f9bb;\xf0\x9f\xa6\xbb
3153;u+0001f9bbu+0001f3fd;\xf0\x9f\xa6\xbb\xf0\x9f\x8f\xbd
3154;u+0001f9bb;\xf0\x9f\xa6\xbb
3155;u+0001f9bbu+0001f3fe;\xf0\x9f\xa6\xbb\xf0\x9f\x8f\xbe
3156;u+0001f9bb;\xf0\x9f\xa6\xbb
3157;u+0001f9bbu+0001f3ff;\xf0\x9f\xa6\xbb\xf0\x9f\x8f\xbf
3158;u+0001f9cd;\xf0\x9f\xa7\x8d
3159;u+0001f9cdu+0001f3fb;\xf0\x9f\xa7\x8d\xf0\x9f\x8f\xbb
3160;u+0001f9cd;\xf0\x9f\xa7\x8d
3161;u+0001f9cdu+0001f3fc;\xf0\x9f\xa7\x8d\xf0\x9f\x8f\xbc
3162;u+0001f9cd;\xf0\x9f\xa7\x8d
3163;u+0001f9cdu+0001f3fd;\xf0\x9f\xa7\x8d\xf0\x9f\x8f\xbd
3164;u+0001f9cd;\xf0\x9f\xa7\x8d
3165;u+0001f9cdu+0001f3fe;\xf0\x9f\xa7\x8d\xf0\x9f\x8f\xbe
3166;u+0001f9cd;\xf0\x9f\xa7\x8d
3167;u+0001f9cdu+0001f3ff;\xf0\x9f\xa7\x8d\xf0\x9f\x8f\xbf
3168;u+0001f9ce;\xf0\x9f\xa7\x8e
3169;u+0001f9ceu+0001f3fb;\xf0\x9f\xa7\x8e\xf0\x9f\x8f\xbb
3170;u+0001f9ce;\xf0\x9f\xa7\x8e
3171;u+0001f9ceu+0001f3fc;\xf0\x9f\xa7\x8e\xf0\x9f\x8f\xbc
3172;u+0001f9ce;\xf0\x9f\xa7\x8e
3173;u+0001f9ceu+0001f3fd;\xf0\x9f\xa7\x8e\xf0\x9f\x8f\xbd
3174;u+0001f9ce;\xf0\x9f\xa7\x8e
3175;u+0001f9ceu+0001f3fe;\xf0\x9f\xa7\x8e\xf0\x9f\x8f\xbe
3176;u+0001f9ce;\xf0\x9f\xa7\x8e
3177;u+0001f9ceu+0001f3ff;\xf0\x9f\xa7\x8e\xf0\x9f\x8f\xbf
3178;u+0001f9cf;\xf0\x9f\xa7\x8f
3179;u+0001f9cfu+0001f3fb;\xf0\x9f\xa7\x8f\xf0\x9f\x8f\xbb
3180;u+0001f9cf;\xf0\x9f\xa7\x8f
3181;u+0001f9cfu+0001f3fc;\xf0\x9f\xa7\x8f\xf0\x9f\x8f\xbc
3182;u+0001f9cf;\xf0\x9f\xa7\x8f
3183;u+0001f9cfu+0001f3fd;\xf0\x9f\xa7\x8f\xf0\x9f\x8f\xbd
3184;u+0001f9cf;\xf0\x9f\xa7\x8f
3185;u+0001f9cfu+0001f3fe;\xf0\x9f\xa7\x8f\xf0\x9f\x8f\xbe
3186;u+0001f9cf;\xf0\x9f\xa7\x8f
3187;u+0001f9cfu+0001f3ff;\xf0\x9f\xa7\x8f\xf0\x9f\x8f\xbf
3188;u+0001f9d1;\xf0\x9f\xa7\x91
3189;u+0001f9d1u+0001f3fb;\xf0\x9f\xa7\x91\xf0\x9f\x8f\xbb
3190;u+0001f9d1;\xf0\x9f\xa7\x91
3191;u+0001f9d1u+0001f3fc;\xf0\x9f\xa7\x91\xf0\x9f\x8f\xbc
3192;u+0001f9d1;\xf0\x9f\xa7\x91
3193;u+0001f9d1u+0001f3fd;\xf0\x9f\xa7\x91\xf0\x9f\x8f\xbd
3194;u+0001f9d1;\xf0\x9f\xa7\x91
3195;u+0001f9d1u+0001f3fe;\xf0\x9f\xa7\x91\xf0\x9f\x8f\xbe
3196;u+0001f9d1;\xf0\x9f\xa7\x91
3197;u+0001f9d1u+0001f3ff;\xf0\x9f\xa7\x91\xf0\x9f\x8f\xbf
3198;u+0001f9d2;\xf0\x9f\xa7\x92
3199;u+0001f9d2u+0001f3fb;\xf0\x9f\xa7\x92\xf0\x9f\x8f\xbb
3200;u+0001f9d2;\xf0\x9f\xa7\x92
3201;u+0001f9d2u+0001f3fc;\xf0\x9f\xa7\x92\xf0\x9f\x8f\xbc
3202;u+0001f9d2;\xf0\x9f\xa7\x92
3203;u+0001f9d2u+0001f3fd;\xf0\x9f\xa7\x92\xf0\x9f\x8f\xbd
3204;u+0001f9d2;\xf0\x9f\xa7\x92
3205;u+0001f9d2u+0001f3fe;\xf0\x9f\xa7\x92\xf0\x9f\x8f\xbe
3206;u+0001f9d2;\xf0\x9f\xa7\x92
3207;u+0001f9d2u+0001f3ff;\xf0\x9f\xa7\x92\xf0\x9f\x8f\xbf
3208;u+0001f9d3;\xf0\x9f\xa7\x93
3209;u+0001f9d3u+0001f3fb;\xf0\x9f\xa7\x93\xf0\x9f\x8f\xbb
3210;u+0001f9d3;\xf0\x9f\xa7\x93
3211;u+0001f9d3u+0001f3fc;\xf0\x9f\xa7\x93\xf0\x9f\x8f\xbc
3212;u+0001f9d3;\xf0\x9f\xa7\x93
3213;u+0001f9d3u+0001f3fd;\xf0\x9f\xa7\x93\xf0\x9f\x8f\xbd
3214;u+0001f9d3;\xf0\x9f\xa7\x93
3215;u+0001f9d3u+0001f3fe;\xf0\x9f\xa7\x93\xf0\x9f\x8f\xbe
3216;u+0001f9d3;\xf0\x9f\xa7\x93
3217;u+0001f9d3u+0001f3ff;\xf0\x9f\xa7\x93\xf0\x9f\x8f\xbf
3218;u+0001f9d4;\xf0\x9f\xa7\x94
3219;u+0001f9d4u+0001f3fb;\xf0\x9f\xa7\x94\xf0\x9f\x8f\xbb
3220;u+0001f9d4;\xf0\x9f\xa7\x94
3221;u+0001f9d4u+0001f3fc;\xf0\x9f\xa7\x94\xf0\x9f\x8f\xbc
3222;u+0001f9d4;\xf0\x9f\xa7\x94
3223;u+0001f9d4u+0001f3fd;\xf0\x9f\xa7\x94\xf0\x9f\x8f\xbd
3224;u+0001f9d4;\xf0\x9f\xa7\x94
3225;u+0001f9d4u+0001f3fe;\xf0\x9f\xa7\x94\xf0\x9f\x8f\xbe
3226;u+0001f9d4;\xf0\x9f\xa7\x94
3227;u+0001f9d4u+0001f3ff;\xf0\x9f\xa7\x94\xf0\x9f\x8f\xbf
3228;u+0001f9d5;\xf0\x9f\xa7\x95
3229;u+0001f9d5u+0001f3fb;\xf0\x9f\xa7\x95\xf0\x9f\x8f\xbb
3230;u+0001f9d5;\xf0\x9f\xa7\x95
3231;u+0001f9d5u+0001f3fc;\xf0\x9f\xa7\x95\xf0\x9f\x8f\xbc
3232;u+0001f9d5;\xf0\x9f\xa7\x95
3233;u+0001f9d5u+0001f3fd;\xf0\x9f\xa7\x95\xf0\x9f\x8f\xbd
3234;u+0001f9d5;\xf0\x9f\xa7\x95
3235;u+0001f9d5u+0001f3fe;\xf0\x9f\xa7\x95\xf0\x9f\x8f\xbe
3236;u+0001f9d5;\xf0\x9f\xa7\x95
3237;u+0001f9d5u+0001f3ff;\xf0\x9f\xa7\x95\xf0\x9f\x8f\xbf
3238;u+0001f9d6;\xf0\x9f\xa7\x96
3239;u+0001f9d6u+0001f3fb;\xf0\x9f\xa7\x96\xf0\x9f\x8f\xbb
3240;u+0001f9d6;\xf0\x9f\xa7\x96
3241;u+0001f9d6u+0001f3fc;\xf0\x9f\xa7\x96\xf0\x9f\x8f\xbc
3242;u+0001f9d6;\xf0\x9f\xa7\x96
3243;u+0001f9d6u+0001f3fd;\xf0\x9f\xa7\x96\xf0\x9f\x8f\xbd
3244;u+0001f9d6;\xf0\x9f\xa7\x96
3245;u+0001f9d6u+0001f3fe;\xf0\x9f\xa7\x96\xf0\x9f\x8f\xbe
3246;u+0001f9d6;\xf0\x9f\xa7\x96
3247;u+0001f9d6u+0001f3ff;\xf0\x9f\xa7\x96\xf0\x9f\x8f\xbf
3248;u+0001f9d7;\xf0\x9f\xa7\x97
3249;u+0001f9d7u+0001f3fb;\xf0\x9f\xa7\x97\xf0\x9f\x8f\xbb
3250;u+0001f9d7;\xf0\x9f\xa7\x97
3251;u+0001f9d7u+0001f3fc;\xf0\x9f\xa7\x97\xf0\x9f\x8f\xbc
3252;u+0001f9d7;\xf0\x9f\xa7\x97
3253;u+0001f9d7u+0001f3fd;\xf0\x9f\xa7\x97\xf0\x9f\x8f\xbd
3254;u+0001f9d7;\xf0\x9f\xa7\x97
3255;u+0001f9d7u+0001f3fe;\xf0\x9f\xa7\x97\xf0\x9f\x8f\xbe
3256;u+0001f9d7;\xf0\x9f\xa7\x97
3257;u+0001f9d7u+0001f3ff;\xf0\x9f\xa7\x97\xf0\x9f\x8f\xbf
3258;u+0001f9d8;\xf0\x9f\xa7\x98
3259;u+0001f9d8u+0001f3fb;\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbb
3260;u+0001f9d8;\xf0\x9f\xa7\x98
3261;u+0001f9d8u+0001f3fc;\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbc
3262;u+0001f9d8;\xf0\x9f\xa7\x98
3263;u+0001f9d8u+0001f3fd;\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbd
3264;u+0001f9d8;\xf0\x9f\xa7\x98
3265;u+0001f9d8u+0001f3fe;\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbe
3266;u+0001f9d8;\xf0\x9f\xa7\x98
3267;u+0001f9d8u+0001f3ff;\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbf
3268;u+0001f9d9;\xf0\x9f\xa7\x99
3269;u+0001f9d9u+0001f3fb;\xf0\x9f\xa7\x99\xf0\x9f\x8f\xbb
3270;u+0001f9d9;\xf0\x9f\xa7\x99
3271;u+0001f9d9u+0001f3fc;\xf0\x9f\xa7\x99\xf0\x9f\x8f\xbc
3272;u+0001f9d9;\xf0\x9f\xa7\x99
3273;u+0001f9d9u+0001f3fd;\xf0\x9f\xa7\x99\xf0\x9f\x8f\xbd
3274;u+0001f9d9;\xf0\x9f\xa7\x99
3275;u+0001f9d9u+0001f3fe;\xf0\x9f\xa7\x99\xf0\x9f\x8f\xbe
3276;u+0001f9d9;\xf0\x9f\xa7\x99
3277;u+0001f9d9u+0001f3ff;\xf0\x9f\xa7\x99\xf0\x9f\x8f\xbf
3278;u+0001f9da;\xf0\x9f\xa7\x9a
3279;u+0001f9dau+0001f3fb;\xf0\x9f\xa7\x9a\xf0\x9f\x8f\xbb
3280;u+0001f9da;\xf0\x9f\xa7\x9a
3281;u+0001f9dau+0001f3fc;\xf0\x9f\xa7\x9a\xf0\x9f\x8f\xbc
3282;u+0001f9da;\xf0\x9f\xa7\x9a
3283;u+0001f9dau+0001f3fd;\xf0\x9f\xa7\x9a\xf0\x9f\x8f\xbd
3284;u+0001f9da;\xf0\x9f\xa7\x9a
3285;u+0001f9dau+0001f3fe;\xf0\x9f\xa7\x9a\xf0\x9f\x8f\xbe
3286;u+0001f9da;\xf0\x9f\xa7\x9a
3287;u+0001f9dau+0001f3ff;\xf0\x9f\xa7\x9a\xf0\x9f\x8f\xbf
3288;u+0001f9db;\xf0\x9f\xa7\x9b
3289;u+0001f9dbu+0001f3fb;\xf0\x9f\xa7\x9b\xf0\x9f\x8f\xbb
3290;u+0001f9db;\xf0\x9f\xa7\x9b
3291;u+0001f9dbu+0001f3fc;\xf0\x9f\xa7\x9b\xf0\x9f\x8f\xbc
3292;u+0001f9db;\xf0\x9f\xa7\x9b
3293;u+0001f9dbu+0001f3fd;\xf0\x9f\xa7\x9b\xf0\x9f\x8f\xbd
3294;u+0001f9db;\xf0\x9f\xa7\x9b
3295;u+0001f9dbu+0001f3fe;\xf0\x9f\xa7\x9b\xf0\x9f\x8f\xbe
3296;u+0001f9db;\xf0\x9f\xa7\x9b
3297;u+0001f9dbu+0001f3ff;\xf0\x9f\xa7\x9b\xf0\x9f\x8f\xbf
3298;u+0001f9dc;\xf0\x9f\xa7\x9c
3299;u+0001f9dcu+0001f3fb;\xf0\x9f\xa7\x9c\xf0\x9f\x8f\xbb
3300;u+0001f9dc;\xf0\x9f\xa7\x9c
3301;u+0001f9dcu+0001f3fc;\xf0\x9f\xa7\x9c\xf0\x9f\x8f\xbc
3302;u+0001f9dc;\xf0\x9f\xa7\x9c
3303;u+0001f9dcu+0001f3fd;\xf0\x9f\xa7\x9c\xf0\x9f\x8f\xbd
3304;u+0001f9dc;\xf0\x9f\xa7\x9c
3305;u+0001f9dcu+0001f3fe;\xf0\x9f\xa7\x9c\xf0\x9f\x8f\xbe
3306;u+0001f9dc;\xf0\x9f\xa7\x9c
3307;u+0001f9dcu+0001f3ff;\xf0\x9f\xa7\x9c\xf0\x9f\x8f\xbf
3308;u+0001f9dd;\xf0\x9f\xa7\x9d
3309;u+0001f9ddu+0001f3fb;\xf0\x9f\xa7\x9d\xf0\x9f\x8f\xbb
3310;u+0001f9dd;\xf0\x9f\xa7\x9d
3311;u+0001f9ddu+0001f3fc;\xf0\x9f\xa7\x9d\xf0\x9f\x8f\xbc
3312;u+0001f9dd;\xf0\x9f\xa7\x9d
